input,csco_code,csco_name,similarity,expected_code,expected_name
视频垂类审核朝九晚六,4130100,社会文化活动服务人员,0.6981387677335441,2022705,核与辐射监测工程技术人员L
视频娱乐主播弹幕游戏有人教,4140500,体育健身和娱乐场所服务人员,0.7603391488752418,4130105,全媒体运营师S
视频审核专员朝九晚六,4130100,社会文化活动服务人员,0.6611022411090318,2060904,信贷审核专业人员
视频拍摄,2090306,剪辑师,0.9450857112445625,4130209,电视摄像员
视频拍摄与后期制作,2090306,剪辑师,0.9248153827341027,2090306,剪辑师
视频拍摄制作,2090306,剪辑师,0.963394590811176,2090306,剪辑师
视频拍摄剪辑师,2090306,剪辑师,0.8962273546333065,2090306,剪辑师
视频拍摄剪辑运营师,2090306,剪辑师,0.8627857820714052,2090306,剪辑师
视频数据标注,2090306,剪辑师,0.8978832658483031,4040505,人工智能训练师S
视频文案策划,4130105,全媒体运营师S,0.8827618634984571,2090304,电影电视片发行人
视频编导,4130105,全媒体运营师S,0.9531331059924274,4130105,全媒体运营师S
视频编辑,2090306,剪辑师,0.999999999999857,2100205,网络编辑S
视频编辑,2090306,剪辑师,0.999999999999857,2100205,网络编辑S
视频编辑文案,2090306,剪辑师,0.9742585439858701,2100205,网络编辑S
视频运营,4130105,全媒体运营师S,0.99999999999991,4130105,全媒体运营师S
视频运营推广专员,4130100,社会文化活动服务人员,0.7622930216706171,4130105,全媒体运营师S
视频采集卡硬件开发工程师,6200700,文化办公机械制造人员,0.6510861086858761,2021002,计算机硬件工程技术人员
角膜塑形镜验配师,4140303,眼镜验光师,0.8184841326764377,4140303,眼镜验光师
角色原画师,2090607,数字媒体艺术专业人员S,0.8724327598937698,4080804,色彩搭配师
解一牛火锅店洗碗工,4030205,餐厅服务员,0.8804149923947874,4030205,餐厅服务员
解决方案专家,4040400,信息通信网络运行管理人员,0.7977643641904234,4040405,数字化解决方案设计师S
解决方案销售工程师,2023010,工程造价工程技术人员,0.8538609925405161,2060702,市场营销专业人员
解记面馆洗碗工,4030205,餐厅服务员,0.963462705259275,4030205,餐厅服务员
言语语言康复师,4140300,康复矫正服务人员,0.75290462358578,4140305,听觉口语师
计划专员,2023004,项目管理工程技术人员,0.917597822914842,2060300,会计专业人员
计划员,4080808,广告设计师,0.8996774274374499,2090603,动画设计人员
计算机类 英文学术期刊助理编辑,2100600,图书资料与微缩摄影专业人员,0.7892913018096296,2100201,文字编辑
计调,4070403,旅行社计调,0.9999999999998558,4040501,计算机程序设计员S
计量员,4080506,计量员,0.9999999999999134,4080506,计量员
计量校准工程师,2022902,计量工程技术人员,0.9488369170131286,2022902,计量工程技术人员
认证工程师,2022904,质量认证认可工程技术人员,0.9999999999999113,2022904,质量认证认可工程技术人员
认证销售工程师,2022904,质量认证认可工程技术人员,0.9169994499296484,2022904,质量认证认可工程技术人员
讲解员,4130103,讲解员,0.9999999999998672,4130103,讲解员
许昌市OTC控销业务员,1060100,,0.7925447874513569,2060702,市场营销专业人员
许昌游戏陪练师端游手游,4140500,体育健身和娱乐场所服务人员,0.6663756552734256,4140507,电子竞技员S
许昌魏都福瑞迪饮食店厨师,4030201,中式烹调师,0.9115391266636235,4030201,中式烹调师
设备开发工程师,2020704,设备工程技术人员,0.9381826326852001,2020704,设备工程技术人员
设备技术员,2020704,设备工程技术人员,0.9618914224832009,2020603,化工生产工程技术人员
设备操作,6250408,电子设备调试工,0.8516118440516097,6030301,烟机设备操作工
设备操作工,2020704,设备工程技术人员,0.9097725979679807,6030301,烟机设备操作工
设备机修工,2020704,设备工程技术人员,0.8810613298095212,6310100,机械设备修理人员
设备监理工程师,2020704,设备工程技术人员,0.9381973468567457,2020704,设备工程技术人员
设备管理员,6310101,设备点检员,0.9489688503177626,3020303,消防装备管理员
设备管理维护6000,6310100,机械设备修理人员,0.6389965359146392,6310110,机电设备维修工
设备经理,6310101,设备点检员,0.9694806100852987,6230311,飞机特种设备检测与修理工
设备维修,6310100,机械设备修理人员,0.7989027389609121,6310100,机械设备修理人员
设备维修专员,6310101,设备点检员,0.8224242398368145,6310100,机械设备修理人员
设备维修主管,6310101,设备点检员,0.9061879716585332,6310100,机械设备修理人员
设备维修员,6310110,机电设备维修工,0.9233452207829822,6310100,机械设备修理人员
设备维修电工,6310110,机电设备维修工,0.9520934175948592,6310100,机械设备修理人员
设备维护,6210400,电子专用设备装配调试人员,0.7186690675699163,6310110,机电设备维修工
设备维护技术员实习生,2020710,特种设备管理和应用工程技术人员,0.8395248729042023,6310110,机电设备维修工
设备维护维修工,6310110,机电设备维修工,0.893071590406867,6310110,机电设备维修工
设备综合维修工,6310110,机电设备维修工,0.928305744620234,6310100,机械设备修理人员
设备设施管理岗,6310101,设备点检员,0.8471146171360887,6180113,增材制造设备操作员L/S
设备销售工程师,2023010,工程造价工程技术人员,0.8897282501796193,2020704,设备工程技术人员
设备销售经理,6310101,设备点检员,0.8868701898560074,2060702,市场营销专业人员
设备额维护技术员,2090405,装置师,0.8833341499061468,6310110,机电设备维修工
设施工程师2024届,2021000,信息和通信工程技术人员,0.7200299693980449,2020704,设备工程技术人员
设计与工艺责任人,4130202,动画制作员,0.8578727953526666,2090601,视觉传达设计人员
诊所医生泰州海陵区,2050100,临床和口腔医师,0.7984626342232568,2050101,内科医师
试用期保护期2个月7000朝十晚七,4070000,租赁和商务服务人员,0.3981273833136838,8000000,不便分类的其他从业人员
试验员,6310306,试验员,0.9999999999999074,6310306,试验员
试验室资料员,6310306,试验员,0.9108172619342746,6310306,试验员
试验工程师,2023101,产品质量检验工程技术人员,0.9634269900890349,2020000,工程技术人员
试验监理员,6310300,检验试验人员,0.9023841201932447,6310306,试验员
诚信威达消防中控员,3020305,消防监督检查员,0.9128087084712816,3020304,消防安全管理员
诚招玩具英语翻译业务多名,2100500,翻译,0.6833208033367596,2100500,翻译
诚杰金属普工操作工,6170900,金属轧制人员,0.9247858657585617,6190000,金属制品制造人员
诚聘 外贸业务国际贸易专员外贸销售,2060701,国际商务专业人员,0.8676275133698039,2060701,国际商务专业人员
诚聘 市场营销专业 招生专员,4010201,营销员,0.8191070314167246,4130400,教育服务人员
诚聘c1行政司机接送客户,4020200,道路运输服务人员,0.7925700763217444,4020201,客运车辆驾驶员L
诚聘假发带货主播,4100300,美容美发和浴池服务人员,0.7265855137613779,4010602,互联网营销师s
诚聘古筝老师,2080000,教学人员,0.9249902100596309,2089900,其他教学人员
诚聘售后工程师,2023010,工程造价工程技术人员,0.8646387714252173,4070203,客户服务管理员
诚聘国企形象接待岗位,2060700,商务专业人员,0.7280095671455064,4080820,形象设计师
诚聘国际物流货运代理销售经理,4020503,货运代理服务员,0.8880820567681329,2060702,市场营销专业人员
诚聘房产销售,4060201,房地产经纪人,0.9176773092125561,4010201,营销员
诚聘服务员,4030205,餐厅服务员,0.9161849021545001,4990000,其他社会生产服务和生活服务人员
诚聘机械外贸精英 做五休二,4010300,贸易经纪代理人员,0.7015069517168243,6060302,机械木工
诚聘法语翻译,2100500,翻译,0.9389437992396612,2100500,翻译
诚聘网站运营高福利,4010600,电子商务服务人员,0.6928598588597833,4130105,全媒体运营师S
诚聘语音主持不露脸,4140300,康复矫正服务人员,0.7804100990326296,4140305,听觉口语师
诚聘迎宾员,4130100,社会文化活动服务人员,0.7958678902784538,4030000,住宿和餐饮服务人员
诚聘销售助,4010201,营销员,0.8545416091784183,4010200,销售人员
诚聘销售经理5名加,4010200,销售人员,0.7649402908206715,2060702,市场营销专业人员
诚聘带薪培训跆拳道搏击格斗教练,4140501,社会体育指导员,0.8633303919816795,4140501,社会体育指导员
话务员,4040503,呼叫中心服务员,0.902588672368849,3010102,政务服务办事员
话务员客服,4070203,客户服务管理员,0.9108401819856604,4070203,客户服务管理员
话务员电话客服,4040503,呼叫中心服务员,0.9561831618639635,4070203,客户服务管理员
语文数学英语专业教师,2080000,教学人员,0.868525178902776,2080200,中小学教师
语文教师,2080000,教学人员,0.9999999999999232,2080200,中小学教师
语文老师,2080000,教学人员,0.9999999999999135,2089900,其他教学人员
语训老师,2080000,教学人员,0.9753020599666726,2089900,其他教学人员
语音视频图形开发,2021003,计算机软件工程技术人员S,0.9204359700573468,2090304,电影电视片发行人
语音主播无需露脸无需经验可日结不,4140000,健康、体育和休闲服务人员,0.5428133085448952,4130105,全媒体运营师S
诺盛机械切割工,6180205,机械加工材料切割工,0.909026153491051,6180205,机械加工材料切割工
读书会老师,2080000,教学人员,0.9331754473371415,2089900,其他教学人员
课程主管,2080000,教学人员,0.931473686473535,4130401,在线学习服务师
课程产品经理AIGC,2023800,数字技术工程技术人员,0.7184585816207675,2023401,产品设计工程技术人员
课程咨询师,4010201,营销员,0.9515962192255567,4130401,在线学习服务师
课程电话销售,4010201,营销员,0.8714011379957071,4010201,营销员
课程编辑,4130401,在线学习服务师,0.9999999999998597,4130401,在线学习服务师
课程老师新人扶持周薪过万涨能力能出差,2080200,中小学教师,0.693860315139071,2089900,其他教学人员
课程设计,4130401,在线学习服务师,0.9999999999998767,2089900,其他教学人员
课程设计师,4130401,在线学习服务师,0.9435109213932092,2089900,其他教学人员
课程销售课程顾问,4010201,营销员,0.8672293612348428,4010201,营销员
课程销售咨询师,4010201,营销员,0.8829293493339054,4010201,营销员
课程销售顾问,4010201,营销员,0.8838313012815748,4010201,营销员
课程销售顾问,4010201,营销员,0.8838313066329232,4010201,营销员
课程销售顾问有客户源,4010200,销售人员,0.7938195846218703,4010201,营销员
课程顾问,4010201,营销员,0.9999999999999309,4130401,在线学习服务师
课程顾问,4010201,营销员,0.9999999999999309,4130401,在线学习服务师
课程顾问主管,4010201,营销员,0.9458671943505407,4130401,在线学习服务师
课程顾问前台咨询,4010201,营销员,0.9424775745722247,4010201,营销员
课程顾问行政专员班主任前台,3010200,行政事务处理人员,0.8378682731205145,4139900,其他文化和教育服务人员
课程顾问销售,4010201,营销员,0.8674917323575633,4010201,营销员
课程顾问销售咨询顾问大宁国际,4010201,营销员,0.851759576198907,4010201,营销员
课程顾问销售代表,4010201,营销员,0.8498059175210887,4010201,营销员
课程顾问主管,4010201,营销员,0.9458672367161227,4130401,在线学习服务师
课程顾问就近分配入职缴纳,4070300,人力资源服务人员,0.7971234461820453,4130401,在线学习服务师
课程顾问就近安排,4010201,营销员,0.8809632547037942,4130401,在线学习服务师
课程顾问南通兼职,4010200,销售人员,0.7936257614380516,4130401,在线学习服务师
调味料业务员,4030205,餐厅服务员,0.8902512118053558,4020302,船舶业务员
调查督导,2070100,监察人员,0.9320329548530376,3020305,消防监督检查员
调理品销售业务员,4010200,销售人员,0.9332660826722123,4010201,营销员
调理师,6111007,调香师,0.9699737445004329,6111007,调香师
调色员,6110503,颜料生产工,0.9999999999998798,3030103,调解员
调解员,3030103,调解员,0.9999999999999335,3030103,调解员
调试工程师,4070205,商务数据分析师S,0.9337619021581514,2000000,专业技术人员
调试技术员,2023101,产品质量检验工程技术人员,0.8679440224016017,2000000,专业技术人员
调饮师,4030210,调饮师,0.9999999999999232,4030210,调饮师
谈单经理,3010202,秘书,0.9170438832671065,1060000,企事业单位负责人
谈单老师,4100103,保育师,0.9647586147017397,6090316,装裱师
谈案顾问律所提供充足案源,2070900,法律顾问,0.7515457665455647,2070900,法律顾问
谷歌Facebook运营,4130100,社会文化活动服务人员,0.6114486852945338,4130105,全媒体运营师S
谷歌竞价SEM,4010600,电子商务服务人员,0.7302388898805865,2090207,歌唱演员
豪宅店经理储备快速晋升,4030200,餐饮服务人员,0.6829432395394779,2060804,职业技术实训指导专业人员
豪尚家具木工,6060400,家具制作工,0.8847913904510601,6060301,手工木工
豫东大客户销售经理渠道食用香精香料,6111000,日用化学品生产人员,0.74173223255403,2060702,市场营销专业人员
贝克曼钳工,6200101,装配钳工,0.8744599545750685,6310102,机修钳工
贝克集团 置业顾问 销售,4010201,营销员,0.8151467236184067,4060201,房地产经纪人
贝博儿羊奶粉渠道稽查经理,6020402,乳品评鉴师,0.8078839623587931,2060702,市场营销专业人员
贝壳无经验房产销售,4060000,房地产服务人员,0.4769664820807238,4060201,房地产经纪人
贝壳链家入职交保险招房产经纪人,4060200,房地产开发与交易服务人员,0.7574529408399676,4060201,房地产经纪人
贝壳北京链家房产销售,4060000,房地产服务人员,0.5973522493262228,4060201,房地产经纪人
贝壳市场品牌高级主管惠阳淡水办公,4010200,销售人员,0.7418128798413343,4070603,市场管理员
贝壳平台商圈经理,4020601,仓储管理员,0.8133728959559859,4010205,摊商
贝壳总部障薪置业顾问,4060200,房地产开发与交易服务人员,0.78729225719094,4060201,房地产经纪人
贝壳找房 链家总部 储备店经理  房地产销售经纪人,4060200,房地产开发与交易服务人员,0.7781376500735038,4060201,房地产经纪人
贝壳找房本科学历免费培训带教,4070300,人力资源服务人员,0.7367885273077416,4060201,房地产经纪人
贞丰县米兰西饼店面包烘焙师,6020101,糕点面包烘焙师,0.8009598761121428,6020101,糕点面包烘焙师
财会类期刊编辑上海科技教育出版社,4010500,特殊商品购销人员,0.6102750983871164,2100203,技术编辑
财务,2061104,金融产品销售专业人员,0.9101284224317233,2060300,会计专业人员
财务库管,2060300,会计专业人员,0.8739710715570009,2060300,会计专业人员
财务会计专员,2060300,会计专业人员,0.9555948738595144,2060300,会计专业人员
财务会计实习生,2060300,会计专业人员,0.8593595635698896,2060300,会计专业人员
财务BP主管,1060102,企业经理,0.9098828700515141,2060906,公司金融顾问
财务BP境外业务,2060900,银行专业人员,0.731127073464082,2060906,公司金融顾问
财务bp,2061102,证券交易专业人员,0.8713317459104,2060906,公司金融顾问
财务专员,2060300,会计专业人员,0.9999999999998962,2060300,会计专业人员
财务专员医院,1060100,,0.793234821992981,2060300,会计专业人员
财务专员,2060300,会计专业人员,0.9999999999998962,2060300,会计专业人员
财务专员应届生,2060300,会计专业人员,0.9415032641980761,2060300,会计专业人员
财务主办会计,2060300,会计专业人员,0.8651281622991986,2060300,会计专业人员
财务主管,2060300,会计专业人员,0.9999999999998972,2060300,会计专业人员
财务主管会计主管,2060300,会计专业人员,0.9507865869396422,2060300,会计专业人员
财务主管高级主管,2060300,会计专业人员,0.9610027730614966,2060300,会计专业人员
财务主管会计,2060300,会计专业人员,0.9480643541381504,2060300,会计专业人员
财务主管会计总账会计,2060300,会计专业人员,0.918916634699118,2060300,会计专业人员
财务人员,4050000,金融服务人员,0.9143054270384291,2060300,会计专业人员
财务会计,2060300,会计专业人员,0.8951618348327536,2060300,会计专业人员
财务会计出纳,2060300,会计专业人员,0.8985251629702852,2060300,会计专业人员
财务会计专员,2060300,会计专业人员,0.9555948843406323,2060300,会计专业人员
财务储备,2061100,证券期货基金专业人员,0.8830691568587693,2060300,会计专业人员
财务兼职,4059900,其他金融服务人员,0.7995664798023588,2060300,会计专业人员
财务出纳,2060101,经济规划专业人员,0.9076874265732271,2060300,会计专业人员
财务出纳专员,2060300,会计专业人员,0.9890818158241836,2060300,会计专业人员
财务出纳会计,2060300,会计专业人员,0.889634626389851,2060300,会计专业人员
财务出纳员,2060300,会计专业人员,0.895907879842344,2060300,会计专业人员
财务出纳轻松,2060100,经济专业人员,0.6674619889698171,2060300,会计专业人员
财务出纳偏收费,2023000,管理（工业）工程技术人员,0.7580468669482876,2060300,会计专业人员
财务分析副总监,1060102,企业经理,0.8681729257370544,4070205,商务数据分析师S
财务副总监地产,1060102,企业经理,0.8730175469178256,2060300,会计专业人员
财务副经理主管合并报表,2060300,会计专业人员,0.8250117615245419,2060300,会计专业人员
财务助理,2060300,会计专业人员,0.90576176293628,2060300,会计专业人员
财务助理,2060300,会计专业人员,0.90576176293628,2060300,会计专业人员
财务后备主管,2060300,会计专业人员,0.9734600689637131,2060300,会计专业人员
财务实习生,2060300,会计专业人员,0.8083818794866277,2060300,会计专业人员
财务审计,2060400,审计专业人员,0.8963224004147973,2060300,会计专业人员
财务总监,2060300,会计专业人员,0.9755142288065116,2060300,会计专业人员
财务总监CFO,1060102,企业经理,0.9226804211897819,2060300,会计专业人员
财务总监经理,2060300,会计专业人员,0.9776491893992544,2060300,会计专业人员
财务总监助理,1060102,企业经理,0.9150707872559521,2060300,会计专业人员
财务成本会计,2023010,工程造价工程技术人员,0.9523655430285326,2060300,会计专业人员
财务成本经理,2023010,工程造价工程技术人员,0.8827021831473915,2060300,会计专业人员
财务数字化顾问,2060300,会计专业人员,0.8439930046976272,2060906,公司金融顾问
财务数据分析助理朝九晚六,2060300,会计专业人员,0.7050752354833041,4070205,商务数据分析师S
财务文员,2060300,会计专业人员,0.9037385361070492,2060300,会计专业人员
财务核算员,2060300,会计专业人员,0.8920527503440591,2060300,会计专业人员
财务核算经理,2060300,会计专业人员,0.965485278498054,2060300,会计专业人员
财务科长,2060300,会计专业人员,0.9525784238563949,2060300,会计专业人员
财务生,2061104,金融产品销售专业人员,0.865037071061381,2060300,会计专业人员
财务管理,2060300,会计专业人员,0.8816081147786802,2060300,会计专业人员
财务管理会计,2060300,会计专业人员,0.8600020017401653,2060300,会计专业人员
财务经理,2060300,会计专业人员,0.9999999999999203,2060300,会计专业人员
财务经理主办会计,2060300,会计专业人员,0.9137347751260027,2060300,会计专业人员
财务经理主管,2060300,会计专业人员,0.9839545892837224,2060300,会计专业人员
财务经理会计,2060300,会计专业人员,0.9528416601384885,2060300,会计专业人员
财务经理管理会计,2060300,会计专业人员,0.9292064209672781,2060300,会计专业人员
财务经理财务总监,2060300,会计专业人员,0.9735419749658837,2060300,会计专业人员
财务经理制造业,2060300,会计专业人员,0.9348812984431116,2060300,会计专业人员
财务经理,2060300,会计专业人员,0.9999999999999176,2060300,会计专业人员
财务经理怀化基地,2060300,会计专业人员,0.9613305257568188,2060300,会计专业人员
财务经理百货超市 购物中心,4010200,销售人员,0.7752688982396215,2060300,会计专业人员
财务行政助理,2060300,会计专业人员,0.8498498646553077,3010101,行政办事员
财务规划,2060101,经济规划专业人员,0.8336258315269336,2060101,经济规划专业人员
财务计划与分析经理,2060300,会计专业人员,0.9295412477899193,2060300,会计专业人员
财务记录员,2060300,会计专业人员,0.8273435978247711,2060300,会计专业人员
财务部实习生,2060300,会计专业人员,0.8210189683200101,2060300,会计专业人员
财务高级主管,2060300,会计专业人员,0.9735911750565268,2060300,会计专业人员
财务高级经理工作地点江西赣州,2060300,会计专业人员,0.8012667160062574,2060300,会计专业人员
财富顾问岗丽水分行003028,2100200,编辑,0.7314232769233833,2060906,公司金融顾问
财税专员,2060500,涉税服务专业人员,0.9009664863550506,2060500,涉税服务专业人员
财税助理,2060500,涉税服务专业人员,0.9331215124131004,2060500,涉税服务专业人员
财税客户经理,2060500,涉税服务专业人员,0.9261276059981624,4050103,银行客户业务员
财税客服应届生优先不外出,2060500,涉税服务专业人员,0.6490780016365372,2060500,涉税服务专业人员
财税服务专员,2060500,涉税服务专业人员,0.9041387048997664,2060500,涉税服务专业人员
财税系统高级软件开发工程师,2021000,信息和通信工程技术人员,0.7439426122256553,2021003,计算机软件工程技术人员S
财税销售专员,2060500,涉税服务专业人员,0.8664160779663681,2061104,金融产品销售专业人员
财税销售顾问,2060500,涉税服务专业人员,0.8532314715935744,2061104,金融产品销售专业人员
财税项目主管,2060500,涉税服务专业人员,0.9042690858594851,2060500,涉税服务专业人员
财税项目经理,2060500,涉税服务专业人员,0.8930484153998869,2060500,涉税服务专业人员
财税顾问,2060500,涉税服务专业人员,0.8863877415228694,2060906,公司金融顾问
财税顾问销售,2060500,涉税服务专业人员,0.8113941512214414,2061104,金融产品销售专业人员
财管数字产品经理,2060713,数字化管理师S,0.8825257589524195,2060713,数字化管理师S
财经主播全国兼职结算快,4130100,社会文化活动服务人员,0.6256078393891489,4130105,全媒体运营师S
账单提醒客服底4500,4040500,软件和信息技术服务人员,0.6214911015093584,4040101,信息通信营业员
账单提醒客服2800不含销售,4040000,信息传输、软件和信息技术服务人员,0.5204899657354537,4040101,信息通信营业员
账单逾期提醒客服,4010200,销售人员,0.7074546249948385,4040101,信息通信营业员
货代国内销售,4010200,销售人员,0.847742112985402,4010201,营销员
货代客服海外客服精通海空运,4020300,水上运输服务人员,0.789123818300315,4050102,银行信贷员
货代销售专员,4010201,营销员,0.9621459352661189,4010201,营销员
货拉拉汽车销售员,4010304,二手车经纪人,0.8643946413844815,4010203,商品营业员
货拉拉科技物流经理,4020603,物流服务师L,0.8798038637731121,2023002,物流工程技术人员L/S
货车司机参与搬货,4020202,道路货运汽车驾驶员L,0.8483240009233044,4020202,道路货运汽车驾驶员L
货车维修师傅,4120101,汽车维修工,0.874306547088749,4120101,汽车维修工
货运代理专员KAM,4020204,道路货运业务员,0.9766130460242812,4020503,货运代理服务员
货运代理海外销售,4010200,销售人员,0.8547299797314962,2060701,国际商务专业人员
货运司机,4020202,道路货运汽车驾驶员L,0.9999999999999056,4020202,道路货运汽车驾驶员L
货运司机,4020202,道路货运汽车驾驶员L,0.9999999999999056,4020202,道路货运汽车驾驶员L
货运司机ABC 本,4020202,道路货运汽车驾驶员L,0.900955460042693,4020202,道路货运汽车驾驶员L
货运司机b2,4020200,道路运输服务人员,0.778849590555768,4020202,道路货运汽车驾驶员L
货运司机送货员,4020202,道路货运汽车驾驶员L,0.9637968939820919,4020202,道路货运汽车驾驶员L
货运司机可就近分配城配运送,4020200,道路运输服务人员,0.7747334764921824,4020202,道路货运汽车驾驶员L
货运司机大亚湾,4020202,道路货运汽车驾驶员L,0.8139790752755031,4020202,道路货运汽车驾驶员L
质检员,6310305,质检员,0.9999999999998981,6310305,质检员
质检员仓管员普工可短期人走账清,3990000,其他办事人员和有关人员,0.6127060756649517,6310305,质检员
质检员仓管员普工8000签合同工资障,3010000,行政办事及辅助人员,0.5614278491137843,6310305,质检员
质检员仓管员普工贴标签32时免费,6310000,生产辅助人员,0.4186240118504202,6310305,质检员
质检坐着上班,4060200,房地产开发与交易服务人员,0.7764389904856609,6310305,质检员
质检工程师,2023007,监理工程技术人员,0.9236076277870651,2022904,质量认证认可工程技术人员
质量BP岗,4040504,数据库运行管理员S,0.8021722241015194,2022903,质量管理工程技术人员
质量主管,2060714,企业合规师,0.9201584165850692,2022903,质量管理工程技术人员
质量体系工程师,2022903,质量管理工程技术人员,0.9471224535507266,2022903,质量管理工程技术人员
质量体系工程师,2022903,质量管理工程技术人员,0.9471224535507266,2022903,质量管理工程技术人员
质量体系工程师医疗器械,2020705,医学设备管理工程技术人员,0.8642793144319714,2022903,质量管理工程技术人员
质量体系管理,4080500,检验、检测和计量服务人员,0.8413406451827741,2022903,质量管理工程技术人员
质量体系管理工程师,2022903,质量管理工程技术人员,0.9284283521436372,2022903,质量管理工程技术人员
质量保证工程师,2022903,质量管理工程技术人员,0.9282205188265344,2022903,质量管理工程技术人员
质量审核主管,2022903,质量管理工程技术人员,0.8348684426301531,2022903,质量管理工程技术人员
质量工程师,2022903,质量管理工程技术人员,0.9999999999998702,2022903,质量管理工程技术人员
质量工程师SQE,2022903,质量管理工程技术人员,0.83429036709022,2022903,质量管理工程技术人员
质量工程师工作地,2022903,质量管理工程技术人员,0.949394188579961,2022903,质量管理工程技术人员
质量技术员,2022903,质量管理工程技术人员,0.9257123346237457,2022903,质量管理工程技术人员
质量检测工程师,2023101,产品质量检验工程技术人员,0.9184212234907656,2022904,质量认证认可工程技术人员
质量管理,4080500,检验、检测和计量服务人员,0.8617494736243521,2022903,质量管理工程技术人员
质量管理工程师,2022903,质量管理工程技术人员,0.9606905700742886,2022903,质量管理工程技术人员
质量管理类24届电子专业,2022900,标准化、计量、质量和认证认可工程技术人员,0.7563088495182854,2022903,质量管理工程技术人员
质量组长主管,2060801,人力资源管理专业人员,0.9331536722461614,2022903,质量管理工程技术人员
质量经理,2022903,质量管理工程技术人员,0.9157647501997161,2022903,质量管理工程技术人员
贰酥蛋糕裱花师,6020102,糕点装饰师,0.9662933882945256,6020102,糕点装饰师
贴心管家,4010203,商品营业员,0.91867715300033,4140602,民宿管家
贵宾理财经理,4050103,银行客户业务员,0.9199637626168673,2060906,公司金融顾问
贵州万泰金属制品焊工,6150800,高岭土、珍珠岩等非金属矿物加工人员,0.7888603824398328,6180204,焊工
贵州事业部经理,1060100,,0.7564955117798692,2060906,公司金融顾问
贵州北控环境投资生产安全员,2022700,环境保护工程技术人员,0.6500815684141785,6310600,安全员
贵州占豪高科工程质量管理测试,4080500,检验、检测和计量服务人员,0.791002654254641,2022903,质量管理工程技术人员
贵州吉祥箱包有限公司车工,1010001,中国共产党机关负责人,0.9025777158122209,6180101,车工
贵州恒信顺联商务保安,1010000,中国共产党机关和基层组织负责人,0.7423577977306044,4070501,保安员
贵州随意点餐饮服务收银,4010200,销售人员,0.6134236201838583,4010204,收银员
贵池区爱丽丝蛋糕店蛋糕裱花师,6020100,焙烤食品制造人员,0.7813174983688366,6020102,糕点装饰师
线上销售,4010602,互联网营销师S,0.9053713024193689,4010200,销售人员
贵阳莱色视觉婚纱摄影店员营业员,4080900,摄影扩印服务人员,0.7838398656972415,4010203,商品营业员
贷后管理专员电话客服,4040503,呼叫中心服务员,0.8029187143726667,4050102,银行信贷员
贷后管理岗,4070204,信用管理师,0.8331704573206744,3010208,后勤管理员
贷后质检专员,4050102,银行信贷员,0.8732168574394564,6310305,质检员
贷后风控资产管理经理车贷,4050103,银行客户业务员,0.8039383886884202,4050502,资产管理师
贷款中心客服,4070200,商务咨询服务人员,0.791500789189786,4050102,银行信贷员
贷款电话销售,4010201,营销员,0.8129075318214256,4050102,银行信贷员
贷款经理,4050103,银行客户业务员,0.8274949044739645,2060904,信贷审核专业人员
贷款销售专员,4050102,银行信贷员,0.8433945608031498,4050102,银行信贷员
贸易外贸专员助理,2060701,国际商务专业人员,0.9486662290394153,2061004,保险资金运用专业人员
贸易合规争议解决反垄断领域律师,2061200,知识产权专业人员,0.632782014560759,2070400,律师
贸易跟单,3010202,秘书,0.9999999999998982,4010300,贸易经纪代理人员
费用会计,2023010,工程造价工程技术人员,0.9729984962529651,2060300,会计专业人员
资中县财雄足浴店收银,4010200,销售人员,0.6762224283171098,4010204,收银员
资产管理,4050502,资产管理师,0.9999999999999225,4050502,资产管理师
资产管理专员,4050502,资产管理师,0.8914326077006838,4050502,资产管理师
资产维修总监,4050502,资产管理师,0.8962009894761498,6310100,机械设备修理人员
资产评估,2060601,资产评估专业人员,0.9999999999999136,2060601,资产评估专业人员
资产评估师,2060601,资产评估专业人员,0.9517855027804788,2060601,资产评估专业人员
资产运营部助理,4050502,资产管理师,0.8943271823759442,4010601,电子商务师S
资产配置顾问,4050502,资产管理师,0.9355829177360339,4050502,资产管理师
资产配置顾问800绩效,2060600,资产和资源评估专业人员,0.7073861478790453,4050502,资产管理师
资信商务岗,4050401,典当业务员,0.8725254268593214,2060700,商务专业人员
资料员,3010202,秘书,0.9999999999998577,2060600,资产和资源评估专业人员
资料员小市政,3010200,行政事务处理人员,0.7007775247054737,4020707,邮政市场业务员
资料审核专员,3010203,公关员,0.8891232982901256,2060904,信贷审核专业人员
资料录入员,3010202,秘书,0.8151233381916819,2100600,图书资料与微缩摄影专业人员
资料整理员,4040505,人工智能训练师S,0.8213236503108439,4020602,理货员
资料管理员,2023401,产品设计工程技术人员,0.845866689741582,4050502,资产管理师
资深高级投资业务管理经理,2061103,证券投资专业人员,0.8996147940434158,4050502,资产管理师
资深3D次时代角色美术设计师,2090607,数字媒体艺术专业人员S,0.847827788201228,2090603,动画设计人员
资深3d角色设计师,2090607,数字媒体艺术专业人员S,0.8511043347418775,2090603,动画设计人员
资深3d设计师,2090607,数字媒体艺术专业人员S,0.9198770086667141,2090603,动画设计人员
资深java工程师架构,2021000,信息和通信工程技术人员,0.6052135145169107,2021003,计算机软件工程技术人员S
资深买手,4010200,销售人员,0.7896711709764672,2061103,证券投资专业人员
资深京东推广,4010600,电子商务服务人员,0.7844786183660399,2060704,品牌专业人员
